date,product,region,channel,units_sold,unit_price,discount_rate,marketing_spend,customer_age,repeat_customer,returned,revenue
2023-08-31,Delta,NA,Retail,168,38.72007805424422,0.08626654857919937,1088.9916761015745,41.70614310506421,0,0,5943.811534044277
2023-06-22,Delta,EU,Wholesale,102,101.57758339402653,0.06963484905761827,531.9032465548379,29.672643269647253,0,0,9639.43285808808
2023-09-15,Alpha,EU,Online,65,55.92732448188826,0.0790224528028986,4866.279950488254,35.1650517620031,0,0,3348.00765797068
2023-04-12,Gamma,EU,Retail,1,133.56360592853412,0.22961666177141243,4320.693384102661,49.16944415790647,1,0,102.89517660107168
2023-10-12,Alpha,APAC,Wholesale,96,123.79261090619804,0.11462922740960221,1518.2256726906667,43.07487234022948,0,0,10521.826517664293
2023-07-22,Alpha,LATAM,Online,31,76.46148100997341,0.21525853366618064,3375.853581905246,42.95871988022193,1,0,1860.0773365004827
2023-06-17,Beta,LATAM,Wholesale,195,117.06978762875438,0.31159027677620194,2335.091787065998,54.087903584569666,1,0,15715.436119379025
2023-07-04,Alpha,APAC,Retail,58,44.31499350408811,0.2108948679339957,1615.6410307273545,27.961206589502023,1,0,2028.2129504897591
2023-07-27,Beta,NA,Retail,95,76.66766763772009,0.2430864769502335,1433.8710538014743,25.141250250074542,0,0,5512.9254694891515
2023-01-14,Delta,LATAM,Retail,4,33.634897520175336,0.12792615437747504,680.1372261045324,27.778777297714093,0,0,117.32845771015533
2023-02-21,Gamma,APAC,Retail,27,129.82849443554412,0.0559084636679482,2746.590411379196,32.45498946593385,0,0,3309.389534825912
2023-03-31,Gamma,APAC,Online,42,124.34480440242015,0.11220442185746714,2232.983450587539,18.0,0,0,4636.496235565604
2023-02-11,Beta,APAC,Wholesale,11,135.8117019193052,0.3374989270464378,2560.9321014997217,32.925717633031894,1,0,989.7293806530796
2023-06-10,Alpha,LATAM,Retail,145,132.2341622775176,0.21763398455859798,1076.7858373970223,29.55429268105088,1,0,15001.049623712515
2023-09-01,Alpha,LATAM,Wholesale,189,144.14145799862675,0.09712889180190531,4693.0533538662385,42.83759767397799,0,0,24596.678846976247
2023-08-27,Beta,APAC,Retail,197,38.10875358662926,0.15782034350673632,3192.9559816527076,38.5241937901004,0,0,6322.60014997985
2023-06-21,Alpha,APAC,Retail,53,140.11452216532075,0.292429563100848,4498.003286916684,28.99303372230663,1,1,5254.467364214892
2023-11-09,Delta,APAC,Retail,157,87.82591274603966,0.23395524974702073,546.3558301637772,40.89960845362904,0,0,10562.736965058944
2023-07-26,Delta,EU,Wholesale,101,66.26178716813206,0.19622849425520886,3114.254829280874,42.2326305982377,1,0,5379.19298099251
2023-01-29,Delta,EU,Wholesale,10,86.25421491534159,0.30980700682184437,4247.309093220806,27.31454210208589,0,0,595.3205476665153
2023-10-07,Gamma,APAC,Wholesale,19,54.677341714290286,0.23535385027587657,1654.6038990723332,30.069757446175814,1,0,794.3675575606632
2023-07-29,Gamma,NA,Retail,110,46.840186009338055,0.2249554057768834,975.7158456799319,18.0,1,0,3993.3556254836985
2023-08-20,Gamma,EU,Wholesale,85,39.99057900674167,0.06641884802376884,1325.1065290280983,24.093400256307152,0,0,3173.4283194713817
2023-07-26,Beta,APAC,Retail,2,16.952058471283387,0.03723603905434272,1364.668633748995,27.575304395764217,0,0,32.641661919990355
2023-07-22,Gamma,LATAM,Retail,186,77.00191008634218,0.33779974097008963,2235.994824617676,35.74166176606022,1,0,9484.267373725099
2023-02-03,Delta,APAC,Wholesale,146,133.72544297851368,0.20960042953512342,1629.8180138966577,25.546173206401846,0,1,15431.693772804612
2023-07-24,Delta,EU,Online,100,96.37203554478577,0.14548919320125017,1356.3703635399565,29.86548012950891,0,0,8235.094584621269
2023-10-18,Gamma,EU,Wholesale,197,80.54146674958716,0.20615728731857613,3242.5614920256894,22.74669318417401,0,0,12595.639520223094
2023-04-21,Alpha,APAC,Online,194,67.14597314638289,0.02163418637510038,265.1618583594223,36.71113898531271,0,0,12744.504981905331
2023-08-09,Gamma,APAC,Retail,194,72.33823581599283,0.28774454586643733,1701.8188906986497,39.257145945849075,1,0,9995.5207824541
2023-01-12,Beta,NA,Retail,52,35.34521539793288,0.07582593744751759,3448.759829702374,39.02365348419822,0,0,1698.5868279172098
2023-05-07,Gamma,APAC,Retail,176,124.3257021929991,0.2815911022112814,879.2487464050297,35.12361131905259,0,0,15719.73755955345
2023-06-09,Gamma,EU,Retail,101,33.76552967582157,0.18703245514226371,1104.639311064562,19.589270034986058,1,1,2772.478255898743
2023-12-25,Delta,APAC,Retail,145,108.91029972546039,0.09680020477991597,1003.3331270645873,28.80046336107149,0,0,14263.3252593621
2023-03-20,Beta,LATAM,Retail,172,115.19782666694213,0.01057348188472466,4.630533657024594,30.926933276815156,0,1,19604.522939765367
2023-04-11,Delta,LATAM,Retail,33,88.35601109402147,0.285541674364312,2368.8387591578635,30.967046870793748,1,1,2083.1806956207342
2023-05-30,Delta,APAC,Retail,90,130.12432436845012,0.06176104951425733,194.79394708061594,35.74981217989836,1,0,10987.89385753089
2023-12-29,Beta,EU,Wholesale,26,47.202301105344254,0.018131790473955703,1364.6990588745007,49.25541372371019,0,0,1205.0074106671532
2023-11-08,Beta,EU,Retail,56,132.83449708021516,0.2645572057890583,4974.017122959858,43.120962126845995,1,0,5470.761727215602
2023-01-13,Gamma,NA,Retail,83,110.7645166418991,0.12251512783054257,4591.981056951499,25.124822201513055,0,0,8067.117581293573
2023-03-27,Delta,LATAM,Wholesale,171,120.81872502545531,0.1362669019570775,1075.379040781671,41.784028752966336,0,0,17844.727515199356
2023-10-27,Gamma,LATAM,Wholesale,172,101.36405788146055,0.08647365554825164,1550.0121595696637,41.40302367665736,1,0,15926.982807902328
2023-01-22,Delta,LATAM,Online,78,127.71973746354556,0.30071246754391395,2318.5229113427577,26.93932527048435,1,0,6966.399964432108
2023-11-09,Beta,EU,Wholesale,66,148.99933509405722,0.10406533413728622,4222.067733296218,43.48865922635439,0,0,8810.582187083204
2023-04-13,Gamma,EU,Online,106,65.9236139060726,0.07356739941285834,4013.2297069654555,33.396233640547365,0,0,6473.821217537183
2023-12-01,Beta,LATAM,Online,182,123.0177741378877,0.10823740421765463,631.2071828314108,20.900465099855552,0,0,19965.88222584756
2023-04-18,Delta,APAC,Wholesale,195,112.96406513011486,0.07110235130858893,622.2442417417607,39.552027246371416,0,0,20461.750624767486
2023-06-08,Beta,APAC,Online,46,70.66617402824261,0.1111793272818226,2083.6612694702235,37.16961823614524,1,0,2889.23959155731
2023-08-30,Gamma,EU,Wholesale,38,139.40760496121425,0.029027678003860562,4350.47694806886,32.723223708141724,1,0,5143.715183938209
2023-02-16,Alpha,EU,Wholesale,141,62.19175978802623,0.05548551019181042,4410.424995477511,34.62546915016701,0,0,8282.483575571014
2023-07-23,Delta,APAC,Wholesale,60,86.99255786005445,0.14596850918865176,536.8292484326508,27.80914521111538,0,0,4457.663032722886
2023-07-04,Beta,LATAM,Wholesale,40,20.361641763689423,0.3078133994564567,2871.4864398277577,41.101305037971095,0,0,563.7622237557448
2023-10-14,Beta,EU,Wholesale,7,37.7374031396086,0.020051761352800044,778.3759856255646,34.56549365491074,0,0,258.8649121644513
2023-12-30,Gamma,LATAM,Online,81,126.9009447273953,0.07443614736601072,3430.646550013914,36.66448843948228,1,0,9513.849111687256
2023-08-31,Beta,NA,Wholesale,78,62.50014481018287,0.3179209864395587,4582.166239644533,38.57141924428873,0,0,3325.142895322113
2023-05-30,Delta,EU,Online,113,62.14219296521244,0.31150513595597257,2273.8464623779682,23.454143855736753,0,0,4834.657618758927
2023-05-29,Gamma,LATAM,Online,40,40.66724763763993,0.23780779165357943,415.4138734602575,26.05716978117948,1,0,1239.8503713721414
2023-06-02,Gamma,LATAM,Online,143,76.28349847313089,0.08416574393333329,2896.2709794727275,18.0,1,0,9990.414873625263
2023-10-25,Alpha,LATAM,Retail,136,121.84345939584026,0.146933696369525,2042.5833506792735,40.64742258490407,0,0,14135.914735856868
2023-04-28,Alpha,EU,Wholesale,93,134.79879707719223,0.07392734805328777,4054.493761669801,22.877899762532337,0,0,11609.513592430698
2023-03-02,Beta,LATAM,Online,37,15.166592646406663,0.045005978193821135,1701.7223196319387,36.325697098956525,0,0,535.9081964140529
2023-05-03,Delta,LATAM,Wholesale,101,88.34900602981674,0.132999438079862,4374.486002362946,38.70988224939553,0,0,7736.462425166614
2023-01-09,Delta,LATAM,Retail,135,72.75463834438851,0.20153756177462256,1368.5020381739243,41.0235283889252,0,0,7842.399199829909
2023-02-08,Gamma,NA,Retail,75,94.07086831837886,0.12597643641268183,787.5881794434297,22.959830861639407,1,0,6166.511666803713
2023-02-02,Gamma,APAC,Wholesale,53,69.85497460169903,0.2137885926630894,1532.4018865928995,34.34838381859309,0,0,2910.801228227555
2023-10-09,Beta,LATAM,Retail,101,62.803499023745196,0.10368915738275691,174.57895911373257,51.70280420787749,0,0,5685.437170057709
2023-09-21,Alpha,LATAM,Retail,71,73.42270330227596,0.1210476847162766,1406.2298343712066,52.143146799843166,1,0,4581.9889093966995
2023-09-12,Alpha,NA,Wholesale,80,89.38987366968004,0.2767357570756133,3300.5881694101536,44.87323094026951,0,0,5172.199944384616
2023-06-18,Beta,LATAM,Retail,70,77.64256559960764,0.3074101558128503,711.4148927829617,38.374931388188394,1,0,3764.211668764596
2023-09-19,Beta,NA,Retail,61,73.4609453979937,0.11271192853586821,556.8248639329398,24.948936111546224,1,0,3976.0422547771805
2023-02-28,Alpha,EU,Online,143,123.5861199439217,0.20003053047084668,661.9264562717519,42.18621625391053,1,0,14137.712562216864
2023-11-25,Beta,APAC,Online,92,113.11895872948938,0.09735679936229381,387.7583713073318,33.419787712531594,1,0,9393.757424355961
2023-07-02,Alpha,EU,Online,93,54.49988165627296,0.01866712459759963,4373.177059214698,40.60528275272844,1,0,4973.874878460201
2023-12-09,Gamma,APAC,Online,130,121.08368203972147,0.2582500134761428,4720.575577482641,28.671565451478834,1,0,11675.796537758913
2023-02-25,Delta,NA,Online,72,128.7793470056525,0.059851219132652615,232.80575864393137,33.27066887160071,0,0,8717.165718354525
2023-07-01,Gamma,APAC,Wholesale,21,27.256369779257625,0.14899938331142099,3800.358907717701,36.64147360076425,0,0,487.09893730764395
2023-09-12,Beta,APAC,Online,170,89.48895695096002,0.17046592268270488,3685.758733585989,37.462780914938584,0,0,12619.8036868483
2023-06-30,Beta,APAC,Retail,12,46.370239071886,0.06456505446268707,4984.547123050202,39.93722714460248,0,0,520.5161047291423
2023-06-12,Beta,EU,Wholesale,114,112.17998667937476,0.03309437273218869,1739.3533086053408,29.208050154751007,0,0,12365.290484131176
2023-03-02,Alpha,EU,Wholesale,53,39.62387275700907,0.1218045551348747,1427.5449584520811,21.567155478897973,0,0,1844.2677418453968
2023-05-20,Gamma,EU,Retail,43,102.35351100508962,0.33330006764261144,2265.410604049136,51.24785039899795,0,0,2934.280391136282
2023-03-29,Gamma,EU,Online,9,41.993075128356914,0.2152974564959475,4282.8758857459525,59.89254169023358,0,0,296.5686557650059
2023-04-21,Alpha,APAC,Wholesale,180,79.11584569734175,0.13349357994101588,3642.968212689494,39.474207112023784,0,0,12339.789880525666
2023-09-07,Beta,EU,Online,86,142.55373784784786,0.013618787270975223,2358.119069837514,21.760079052698895,1,0,12092.660278297746
2023-08-19,Beta,EU,Wholesale,69,60.289593076183,0.21009564848687862,1222.8142164293658,27.26804883157123,0,0,3285.9878226064297
2023-08-10,Alpha,EU,Wholesale,148,131.9820804646651,0.032290174327380405,3635.0787063418556,40.091175690509694,1,0,18902.612699598867
2023-05-13,Gamma,NA,Online,8,148.10696427456472,0.1898904248666342,4272.634340210981,48.41115611681286,0,0,959.8629592220817
2023-12-17,Gamma,APAC,Wholesale,113,131.85337307674868,0.26318267789511,1999.7561553374544,22.871093654581436,1,0,10978.158966482486
2023-02-01,Gamma,LATAM,Online,99,29.050574309884713,0.1482548719031752,3342.927229104921,33.75667179151099,1,0,2449.624828549049
2023-05-06,Gamma,EU,Online,111,123.85044183259865,0.10479402318578354,2001.0601058829907,36.95932064443969,0,0,12306.753789318238
2023-02-13,Delta,LATAM,Wholesale,25,9.66166228958138,0.016584481836159508,2392.467190707424,43.64578451285875,1,0,237.53571567081778
2023-05-04,Delta,APAC,Wholesale,190,62.028773136399636,0.008672256306558879,2624.551899774568,31.563989055996206,0,0,11683.260306302083
2023-12-18,Gamma,NA,Online,48,131.25633913109024,0.1505092993759324,3878.6290701113894,19.361853086780755,0,0,5352.0498955113635
2023-05-14,Delta,EU,Wholesale,136,104.86907085018838,0.30917084474603873,4887.529920644655,41.21197559452902,1,0,9852.73918136767
2023-11-28,Beta,NA,Wholesale,149,82.24736196399232,0.08542197257761663,2221.8308131911617,46.24795965171238,0,0,11208.022879792705
2023-06-30,Delta,NA,Wholesale,69,61.240283636979974,0.20091942702363744,1711.5750312380296,34.17408538254839,0,0,3376.578544713231
2023-09-13,Delta,EU,Online,27,122.78305723819147,0.2395070368879166,1867.9550323619565,39.05240091306431,0,0,2521.1425775138846
2023-06-16,Gamma,EU,Online,60,107.88596857249203,0.0212904536254765,669.4453468759082,30.255087705729295,0,0,6335.341641705587
2023-04-08,Delta,LATAM,Wholesale,161,72.91877134427263,0.05358513153118198,1484.6936890886136,26.54227205274106,0,0,11110.836911902314
2023-10-06,Gamma,NA,Wholesale,181,134.41022889540068,0.11594687769684846,432.2370663440311,45.264256805472186,0,0,21507.466636927304
